Unique_User_ID,Age,Dependents,Employment_Status,City_Tier,Month,Monthly_Income,Rent,Loan_Repayment,Insurance,Subscriptions,Groceries,Travel,Going_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Total_Expenses,Monthly_Savings,Savings,Investments,Net_Worth,Financial_Goals,Needs,Wants,Savings_Investment_Total,Debt,Total_Liabilities
BBUK017967,35,1,Full-time,3,7,5426,0,1313,83,66,728,276,138,110,276,83,99,232,3403,2023,5582,4416,-255854,Retirement,2747,656,9998,12766,309047
BBUK017968,22,0,Full-time,1,8,2304,763,205,37,17,246,172,111,86,138,37,15,74,1901,403,272,53,-22890,Travel,1544,357,325,20461,23215
BBUK017969,40,1,Full-time,1,2,4473,1523,55,74,59,649,344,123,98,275,74,88,206,3568,905,4092,4816,2702,Buy a house,2944,624,8908,5535,6206
BBUK017970,36,0,Self-employed,2,2,2480,820,31,45,21,298,149,75,60,167,45,18,125,1853,627,2063,1741,-3242,Emergency fund,1513,340,3804,3091,7046
BBUK017971,75,0,Full-time,2,9,4084,1368,48,134,60,497,249,124,99,278,134,30,149,3171,914,12691,29712,27201,Start a business,2639,532,42403,4772,15202
BBUK017972,33,0,Full-time,1,7,9551,3342,50,291,129,1078,755,485,377,604,162,65,453,7792,1759,8983,2907,4899,Education,6045,1747,11891,5023,6992
BBUK017973,59,0,Self-employed,1,5,4180,1520,106,132,59,490,343,123,98,275,132,29,147,3455,726,2599,4748,-6238,Pay off debt,2891,564,7347,10622,13585
BBUK017974,19,0,Full-time,3,10,1074,277,88,17,8,111,55,50,39,55,17,7,47,769,305,62,23,-11865,Retirement,604,165,85,8797,11950
BBUK017975,42,0,Part-time,2,7,4439,0,535,156,69,577,289,144,115,323,87,35,173,2504,1935,17956,14788,98598,Buy a house,1886,618,32744,5370,125752
BBUK017976,34,2,Full-time,3,1,1091,0,273,16,8,178,54,49,38,54,16,20,46,751,340,2237,822,103447,Start a business,590,162,3059,9940,114664
BBUK017977,35,1,Full-time,2,9,3205,987,34,54,25,474,179,90,72,201,54,65,108,2341,864,3405,3168,2191,Education,1975,366,6573,3387,4382
BBUK017978,38,0,Full-time,1,3,5361,1670,22,81,65,539,377,135,108,302,81,32,226,3638,1723,4055,3048,-7249,Retirement,2953,684,7103,2210,14352
BBUK017979,72,1,Full-time,1,6,3134,0,274,133,35,652,346,123,99,277,133,89,148,2309,825,4839,9019,278083,Education,1766,543,13858,7041,57960
BBUK017980,73,0,Retired,1,7,5347,0,478,261,116,966,676,242,193,541,261,58,406,4197,1150,7448,15531,82668,Buy a house,2970,1227,22979,1881,116572
BBUK017981,23,1,Self-employed,1,4,4325,1480,51,72,57,630,334,215,167,267,72,86,200,3631,694,2388,889,-4424,Retirement,2858,773,3278,5093,7702
BBUK017982,23,1,Self-employed,1,8,12142,3611,199,315,140,1538,815,524,408,652,175,210,349,8935,3206,5368,1098,-15394,Start a business,7188,1747,6465,19919,21859
BBUK017983,42,1,Full-time,1,12,12756,0,230,808,249,2734,1450,518,414,1160,311,373,621,8866,3891,34356,25016,169031,Pay off debt,6484,2382,59372,8653,44503
BBUK017984,71,0,Full-time,1,1,2446,657,28,57,15,212,148,53,42,119,57,13,89,1490,956,9094,18688,24986,Buy a house,1232,259,27783,2781,2796
BBUK017985,61,0,Full-time,2,3,4197,0,122,236,105,873,436,218,175,489,236,52,262,3202,995,6761,16140,96837,Pay off debt,2268,934,22901,2345,26897
BBUK017986,36,3,Full-time,3,5,16597,4432,59,479,213,3475,886,443,355,886,266,319,745,12558,4039,32029,19146,42924,Invest more,10448,2110,51176,5893,8251
BBUK017987,44,1,Full-time,3,6,2971,867,76,94,24,458,173,87,69,173,52,62,104,2240,731,6626,6408,2330,Retirement,1886,354,13034,7553,10704
BBUK017988,56,0,Full-time,2,6,48640,0,378,3357,1033,8608,4304,2152,1722,4821,2324,516,2582,31799,16842,123824,255841,631752,Education,22588,9211,379664,8124,82354
BBUK017989,74,2,Retired,1,7,3673,1091,62,95,25,577,246,88,70,197,95,63,148,2759,914,10387,18964,19593,Start a business,2329,429,29351,6209,9758
BBUK017990,52,0,Student,3,9,1054,263,179,28,7,105,53,26,21,53,28,29,44,837,217,1319,3397,-16291,Buy a house,717,120,4716,17892,21007
BBUK017991,31,2,Unemployed,3,10,1562,235,149,14,7,154,47,42,33,47,14,17,39,798,764,3847,1001,-13574,Emergency fund,658,140,4849,14919,18423
BBUK017992,72,0,Full-time,2,9,5830,1920,93,189,84,698,349,175,140,391,189,42,293,4562,1268,9943,16810,15468,Retirement,3731,831,26753,9337,11285
BBUK017993,52,0,Retired,3,4,1678,429,26,46,12,171,86,43,34,86,46,10,72,1061,617,5231,7911,7085,Pay off debt,866,195,13142,2561,6056
BBUK017994,74,0,Student,1,9,7682,0,354,522,160,1337,936,334,267,749,361,374,401,5798,1885,26233,31084,219364,Buy a house,4260,1538,57317,12172,70289
BBUK017995,43,0,Full-time,2,5,10305,2009,103,285,88,731,365,183,146,409,110,44,307,4779,5526,37674,35974,56972,Buy a house,3910,870,73649,10282,16677
BBUK017996,23,1,Part-time,1,10,2033,626,53,30,14,266,141,91,71,113,30,36,85,1557,476,252,101,-8444,Pay off debt,1240,317,352,5310,8796
BBUK017997,42,3,Full-time,1,10,4023,1303,78,113,50,824,294,105,84,235,63,76,126,3352,671,5462,5694,-2716,Start a business,2868,483,11157,7812,13873
BBUK017998,56,1,Full-time,1,12,7320,1520,179,191,59,647,343,123,98,275,132,88,147,3802,3518,31731,45862,57370,Retirement,3238,564,77593,17886,20222
BBUK017999,18,1,Full-time,1,6,1440,411,105,20,9,175,93,60,46,74,20,24,40,1077,363,21,4,-25754,Invest more,884,192,25,10498,25779
BBUK018000,46,0,Self-employed,1,9,7991,2921,137,367,113,942,660,236,188,528,141,57,396,6685,1306,5106,5251,-4489,Pay off debt,5489,1197,10357,13656,14845
BBUK018001,61,0,Full-time,1,2,29349,0,330,1997,614,5120,3584,1280,1024,2867,1382,307,2151,20658,8691,102181,170767,508771,Emergency fund,14155,6503,272949,1356,80556
BBUK018002,22,1,Self-employed,1,3,3264,904,15,44,20,385,204,131,102,163,44,52,87,2153,1112,1496,283,169,Retirement,1730,423,1779,1488,1610
BBUK018003,40,0,Full-time,1,3,2083,584,112,28,13,188,132,47,38,105,28,11,79,1365,718,4760,5274,-2332,Invest more,1136,230,10034,11160,12366
BBUK018004,56,0,Retired,1,6,3429,1094,52,95,25,353,247,88,71,198,95,21,148,2488,941,7615,10522,10269,Buy a house,2057,431,18137,5174,7868
BBUK018005,18,1,Full-time,2,11,3556,856,108,47,22,411,156,140,109,174,47,56,93,2219,1338,29,7,-11970,Travel,1792,426,36,10826,12006
BBUK018006,58,0,Self-employed,3,9,5425,1594,24,172,77,638,319,159,128,319,172,38,268,3906,1519,6208,9012,10628,Emergency fund,3148,759,15220,2370,4593
BBUK018007,68,1,Full-time,2,3,6412,0,638,269,83,912,345,173,138,387,187,124,207,3464,2947,12665,36379,95500,Invest more,2725,739,49045,6046,150484
BBUK018008,54,0,Full-time,3,4,2167,0,542,43,11,161,81,40,32,81,43,10,48,1092,1074,4661,9221,-136226,Pay off debt,928,164,13882,14301,159542
BBUK018009,73,0,Full-time,1,4,20457,0,464,1330,409,3410,2387,853,682,1910,921,205,1432,14002,6455,42546,73183,436954,Start a business,9671,4331,115729,8698,102875
BBUK018010,27,2,Part-time,3,7,1251,0,313,22,10,239,73,66,51,73,22,26,44,939,312,943,220,188522,Travel,739,200,1162,11037,71748
BBUK018011,63,0,Retired,2,6,2346,0,586,99,26,367,183,92,73,205,99,22,154,1906,440,5425,9556,-64069,Emergency fund,1488,418,14982,2457,178383
BBUK018012,59,1,Full-time,3,11,20934,0,673,1110,341,3756,1423,711,569,1423,768,512,1195,12481,8453,27070,58408,156224,Education,9095,3386,85477,4106,162033
BBUK018013,24,1,Student,2,12,1815,558,92,30,14,268,101,91,71,114,30,81,61,1512,303,935,256,-8985,Retirement,1234,278,1191,9189,10176
BBUK018014,61,1,Full-time,3,4,2453,0,423,121,31,593,225,112,90,225,121,81,189,2211,241,1812,3472,66186,Emergency fund,1699,512,5284,14954,83323
BBUK018015,31,0,Full-time,2,7,3410,706,38,38,18,257,128,115,90,144,38,15,108,1695,1715,12128,2140,9307,Emergency fund,1313,382,14269,3788,4962
BBUK018016,29,0,Full-time,1,10,20203,0,406,967,430,3583,2508,1612,1254,2007,537,215,1075,14595,5608,23636,4762,369347,Retirement,9220,5375,28397,1991,98461
BBUK018017,69,0,Full-time,1,12,3890,0,598,154,40,571,400,143,114,320,154,34,171,2698,1192,8514,16492,190589,Pay off debt,2070,628,25006,12834,130177
BBUK018018,26,0,Part-time,2,7,3212,1125,129,61,29,409,204,184,143,229,61,25,172,2771,441,811,222,-14268,Buy a house,2161,609,1032,12877,15300
BBUK018019,18,1,Full-time,2,9,6810,0,267,192,85,936,355,319,248,397,106,128,298,3331,3479,95,29,132659,Start a business,2239,1092,125,6017,57721
BBUK018020,69,3,Full-time,1,7,2626,807,95,70,18,510,182,65,52,146,70,47,78,2141,485,5970,10339,5805,Education,1855,286,16309,9548,10504
BBUK018021,66,2,Retired,2,2,2248,0,499,91,24,552,168,84,67,188,91,61,101,1925,323,2629,4309,107164,Emergency fund,1582,343,6938,3470,119471
BBUK018022,23,1,Full-time,2,11,1945,515,36,28,13,247,94,84,66,105,28,34,79,1328,617,1172,330,-6088,Pay off debt,1049,279,1502,3620,7590
BBUK018023,36,0,Full-time,1,9,5544,1946,62,94,75,628,439,157,126,352,94,38,264,4274,1270,9674,10957,12255,Education,3477,797,20631,6177,8375
BBUK018024,51,0,Self-employed,2,10,2433,812,48,80,21,295,148,74,59,165,80,18,124,1922,510,4473,9825,7905,Education,1586,337,14298,4762,6393
BBUK018025,70,0,Full-time,1,8,3322,901,51,78,20,291,203,73,58,163,78,17,87,2021,1301,10582,15846,15778,Travel,1701,320,26428,5067,10650
BBUK018026,41,1,Full-time,3,12,4018,0,289,179,80,877,332,166,133,332,100,120,199,2808,1209,7376,6182,143449,Start a business,2097,711,13558,1411,70253
BBUK018027,68,1,Full-time,1,7,12677,0,225,863,266,2921,1549,553,443,1239,597,398,929,9983,2694,6657,13313,61531,Retirement,7173,2810,19970,9301,42338
BBUK018028,27,1,Retired,2,1,1647,383,74,21,10,184,70,63,49,78,21,25,42,1018,628,3060,698,-6724,Education,828,191,3758,7421,10482
BBUK018029,31,3,Full-time,2,8,6657,1687,74,166,74,1202,307,276,215,344,92,110,258,4803,1854,14437,2696,4812,Emergency fund,3858,945,17133,7358,12322
BBUK018030,26,0,Full-time,2,9,3249,872,56,48,22,317,159,143,111,178,48,19,95,2066,1183,2232,663,-6317,Retirement,1632,434,2895,5580,9212
BBUK018031,51,1,Full-time,1,8,2381,690,46,60,16,294,156,56,45,125,60,40,67,1653,729,2367,5133,1637,Retirement,1408,245,7500,4584,5863
BBUK018032,62,0,Full-time,2,5,3611,1253,56,123,32,456,228,114,91,255,123,27,137,2895,716,5897,9672,2990,Emergency fund,2430,465,15569,5649,12579
BBUK018033,43,0,Self-employed,1,3,3298,1128,139,98,25,364,255,91,73,204,55,22,109,2564,734,2592,2000,-10439,Retirement,2163,400,4592,13929,15031
BBUK018034,42,0,Full-time,1,6,6350,0,179,512,158,1313,919,328,263,735,197,79,551,5233,1117,7745,6813,122231,Buy a house,3566,1667,14558,4881,37431
BBUK018035,51,1,Full-time,1,3,12556,3706,52,466,143,1578,837,299,239,669,323,215,359,8886,3670,10129,14169,17923,Retirement,7512,1375,24298,5225,6376
BBUK018036,28,1,Full-time,3,7,3673,841,134,50,24,444,168,151,118,168,50,61,101,2311,1362,3914,1055,-10989,Pay off debt,1850,461,4969,13422,15958
BBUK018037,52,2,Part-time,1,11,1546,468,39,41,11,248,106,38,30,85,41,27,63,1195,351,1098,1535,-1315,Pay off debt,1011,184,2633,3853,3948
BBUK018038,22,0,Full-time,2,10,1718,494,33,27,13,180,90,81,63,101,27,11,76,1194,524,859,312,-3732,Retirement,926,268,1171,3294,4903
BBUK018039,24,2,Full-time,2,5,5231,1170,88,64,51,698,213,191,149,238,64,77,179,3181,2050,3963,1698,-5358,Pay off debt,2526,655,5661,8821,11019
BBUK018040,51,0,Full-time,2,8,3109,930,45,91,24,338,169,85,68,189,91,20,142,2194,915,3699,4371,1647,Buy a house,1808,386,8070,4525,6424
BBUK018041,28,0,Full-time,3,6,1108,251,57,15,7,100,50,45,35,50,15,6,42,674,434,2295,842,-8901,Emergency fund,524,150,3137,5660,12038
BBUK018042,75,0,Part-time,1,1,4637,0,469,252,112,934,654,233,187,523,252,56,392,4065,572,4975,7350,-95730,Retirement,2879,1186,12325,6190,108055
BBUK018043,29,0,Part-time,3,4,1000,214,119,13,6,85,43,38,30,43,13,5,36,644,356,1299,663,-13249,Buy a house,517,127,1962,11852,15211
BBUK018044,47,1,Student,3,3,1102,0,276,40,10,194,73,37,29,73,22,59,44,857,245,1540,1256,5320,Emergency fund,707,150,2797,20977,75317
BBUK018045,20,0,Full-time,1,11,5430,1574,53,76,61,508,355,228,178,284,76,30,213,3637,1793,829,283,-4637,Pay off debt,2814,822,1111,5306,5748
BBUK018046,49,0,Retired,2,4,2545,844,71,83,21,307,153,77,61,172,46,18,92,1946,599,1747,1826,-16591,Emergency fund,1633,313,3573,7111,20164
BBUK018047,19,2,Student,3,6,1000,0,250,14,7,155,47,43,33,47,14,38,40,688,312,60,21,248504,Retirement,547,141,80,36194,77433
BBUK018048,28,1,Full-time,2,12,2175,565,88,31,14,271,103,92,72,115,31,37,62,1480,695,2410,812,-8516,Education,1199,281,3221,8822,11738
BBUK018049,41,1,Part-time,3,8,2848,839,72,91,24,443,168,84,67,168,50,60,141,2208,640,3959,3631,-1832,Education,1825,383,7589,7232,9421
BBUK018050,34,1,Full-time,3,10,2265,579,173,35,16,306,116,104,81,116,35,42,69,1671,593,2165,848,-14868,Emergency fund,1354,317,3013,17318,17881
BBUK018051,73,1,Full-time,1,11,3017,0,324,143,37,699,371,132,106,297,143,95,159,2506,511,3867,5361,-15488,Invest more,1924,583,9228,4453,74406
BBUK018052,66,1,Retired,1,3,4105,0,601,175,78,855,454,162,130,363,175,117,272,3380,724,5461,7892,-121009,Emergency fund,2558,823,13353,10599,134362
BBUK018053,24,1,Student,1,10,1893,641,43,31,14,273,145,93,72,116,31,83,62,1604,289,789,366,-6104,Pay off debt,1304,300,1156,4288,7259
BBUK018054,34,0,Full-time,1,11,3543,1037,136,50,23,335,234,151,117,187,50,20,141,2481,1061,5286,1535,-9237,Education,1956,525,6821,13586,16059
BBUK018055,22,1,Part-time,1,10,1914,0,479,34,16,297,157,101,79,126,34,40,94,1457,457,472,129,85986,Pay off debt,1104,353,600,5855,119937
BBUK018056,24,1,Full-time,2,6,2792,0,338,57,27,500,189,170,133,212,57,68,159,1910,883,1091,449,323609,Retirement,1345,564,1540,2124,81213
BBUK018057,66,0,Full-time,1,7,5444,1758,23,153,68,567,397,142,113,318,153,34,238,3965,1479,9773,14296,19956,Pay off debt,3245,720,24068,2334,4112
BBUK018058,30,0,Full-time,1,10,5989,1920,82,93,74,619,433,279,217,347,93,37,186,4379,1610,4641,2164,-5070,Education,3450,929,6805,8161,11875
BBUK018059,18,1,Part-time,1,3,1000,315,37,15,7,134,71,46,36,57,15,18,43,794,206,10,3,-5325,Buy a house,635,160,13,3703,5338
BBUK018060,35,0,Full-time,2,1,2080,0,520,40,19,268,134,67,54,150,40,16,112,1419,661,2687,1853,-288763,Pay off debt,1114,305,4540,2686,362620
BBUK018061,73,2,Self-employed,2,12,2388,560,33,55,14,334,102,51,41,114,55,37,85,1480,908,17501,19877,29647,Pay off debt,1248,232,37378,3308,7731
BBUK018062,34,0,Student,2,3,2186,565,178,31,14,205,103,92,72,115,31,57,86,1549,636,3307,828,-14879,Retirement,1244,306,4135,17800,19014
BBUK018063,23,0,Full-time,1,10,6716,2391,36,208,93,771,540,347,270,432,116,46,324,5574,1141,2656,704,-3312,Buy a house,4325,1250,3360,3614,6672
BBUK018064,34,0,Full-time,2,3,4965,1238,60,68,54,450,225,203,158,252,68,27,189,2991,1974,15484,5437,13700,Education,2298,693,20922,6010,7221
BBUK018065,63,1,Part-time,2,3,1886,0,129,86,22,419,159,79,63,178,86,57,133,1410,476,2806,6203,181431,Buy a house,1049,362,9009,7975,20284
BBUK018066,61,0,Part-time,3,7,6419,1627,83,254,78,651,325,163,130,325,176,39,273,4125,2293,21384,43322,47105,Buy a house,3351,775,64706,8336,17601
BBUK018067,52,1,Part-time,2,1,1219,347,24,34,9,167,63,32,25,71,34,23,53,881,337,2576,5003,-1807,Start a business,738,144,7579,2415,9386
BBUK018068,50,0,Full-time,1,1,5405,0,774,264,117,976,683,244,195,547,146,59,293,4298,1107,6517,5878,181041,Emergency fund,3175,1122,12394,1425,191432
BBUK018069,59,1,Full-time,1,5,16241,4606,61,579,178,1961,1040,371,297,832,401,267,624,11220,5021,32554,81748,103553,Emergency fund,9333,1887,114301,6133,10749
BBUK018070,57,0,Full-time,1,3,3777,1167,95,102,26,376,263,94,75,211,102,23,113,2646,1131,7637,10488,-165,Start a business,2232,414,18125,9481,18290
BBUK018071,46,1,Full-time,1,11,5555,1780,40,155,69,758,402,144,115,321,86,103,241,4213,1343,14395,16566,26785,Emergency fund,3484,729,30960,3956,4175
BBUK018072,29,0,Full-time,1,2,16232,6039,244,526,234,1948,1364,877,682,1091,292,117,818,14230,2002,5762,1328,-19713,Retirement,11074,3156,7090,24397,26803
BBUK018073,74,0,Full-time,1,3,3005,0,395,115,30,427,299,107,85,239,115,26,180,2019,986,7704,12028,-48748,Start a business,1498,522,19732,7888,86865
BBUK018074,41,2,Self-employed,1,3,2466,0,616,63,16,383,164,58,47,131,35,42,98,1654,812,8062,7681,20850,Travel,1369,285,15743,8261,165861
BBUK018075,40,1,Full-time,2,8,2898,826,31,45,21,396,150,75,60,168,45,54,126,1998,901,5117,5172,2828,Travel,1655,342,10289,3116,7461
BBUK018076,62,1,Full-time,1,6,3113,866,81,75,20,369,196,70,56,156,75,50,117,2132,981,3875,7306,-676,Education,1791,341,11181,8058,11857
BBUK018077,54,1,Student,1,11,2608,0,482,97,25,476,252,90,72,202,97,144,108,2046,562,1962,2855,99891,Education,1650,396,4817,24741,83510
BBUK018078,25,0,Full-time,2,9,2329,0,582,51,24,339,169,152,119,190,51,20,102,1798,531,2367,964,6539,Emergency fund,1334,464,3331,1027,317321
BBUK018079,45,1,Part-time,2,9,1141,346,5,34,9,166,63,31,25,70,19,23,53,843,298,2486,1867,3308,Retirement,700,143,4354,462,1046
BBUK018080,52,0,Part-time,1,11,1988,706,55,61,16,228,159,57,46,127,61,14,68,1598,390,1204,2699,-3766,Invest more,1348,250,3903,5500,7669
BBUK018081,73,0,Full-time,2,4,10556,3005,60,426,131,1093,546,273,219,612,295,66,328,7054,3502,33647,54493,78957,Pay off debt,5885,1169,88140,5984,9183
BBUK018082,61,0,Full-time,3,9,1692,528,29,57,15,211,106,53,42,106,57,13,89,1306,386,4574,6999,6123,Emergency fund,1065,241,11573,2928,5450
BBUK018083,67,0,Part-time,3,8,1884,0,239,83,22,308,154,77,62,154,83,19,93,1293,591,5674,11798,427408,Education,979,315,17472,7564,48288
BBUK018084,29,0,Unemployed,1,7,13416,3512,134,306,136,1133,793,510,397,634,170,68,476,8268,5148,10972,4668,963,Education,6433,1835,15640,13364,14676
BBUK018085,65,2,Part-time,1,3,4510,0,191,235,104,1425,608,217,174,487,235,156,261,4093,417,1583,1750,208504,Pay off debt,3094,999,3333,2156,44518
BBUK018086,55,0,Full-time,1,10,2453,0,613,79,21,294,206,74,59,165,79,18,124,1732,721,3370,4002,9337,Pay off debt,1373,359,7372,8917,217775
BBUK018087,51,0,Full-time,3,4,1315,396,30,43,11,158,79,40,32,79,43,10,48,968,347,2398,3469,1225,Retirement,807,162,5867,3048,4642
BBUK018088,75,1,Full-time,2,6,3796,0,238,149,39,728,276,138,110,309,149,99,232,2466,1330,14706,18615,154240,Buy a house,1837,629,33321,2474,55863
BBUK018089,28,0,Full-time,1,9,1898,0,474,29,14,196,137,88,68,110,29,12,59,1216,682,3110,1163,113431,Education,932,284,4274,19831,131881
BBUK018090,71,0,Full-time,3,11,4397,1207,41,130,58,483,241,121,97,241,130,29,203,2981,1416,16477,25852,35544,Buy a house,2407,574,42330,4136,6785
BBUK018091,30,0,Part-time,2,1,1132,291,55,16,7,106,53,48,37,59,16,6,32,727,405,1077,334,-5640,Travel,582,145,1411,5541,7051
BBUK018092,73,1,Student,2,2,4213,0,615,149,66,726,275,138,110,308,149,220,231,2986,1226,7064,10981,132181,Buy a house,2332,655,18045,5859,144990
BBUK018093,29,0,Full-time,1,10,3757,0,289,89,42,595,417,268,208,333,89,36,179,2544,1213,5584,1362,221218,Buy a house,1681,863,6947,14635,50230
BBUK018094,65,0,Retired,2,9,3296,0,256,188,49,698,349,174,140,391,188,42,209,2684,612,1545,2541,201328,Buy a house,1972,712,4087,8823,50675
BBUK018095,69,1,Self-employed,1,12,3976,0,579,173,45,848,450,161,128,360,173,116,270,3303,673,6796,10477,-15027,Buy a house,2519,784,17273,1536,142484
BBUK018096,56,2,Full-time,2,1,8455,2477,90,351,108,1477,450,225,180,504,243,162,378,6647,1808,13276,31863,35172,Emergency fund,5575,1072,45139,9030,9968
BBUK018097,30,0,Full-time,3,9,2514,0,589,56,26,376,188,169,132,188,56,23,113,1915,599,1249,354,2536,Buy a house,1401,515,1604,5181,139462
BBUK018098,19,0,Full-time,1,4,1268,365,72,18,8,118,83,53,41,66,18,7,50,898,370,221,70,-7129,Pay off debt,713,185,291,7156,7420
BBUK018099,73,0,Full-time,2,10,2674,0,668,132,34,489,244,122,98,274,132,29,147,2370,304,2212,3043,-56219,Emergency fund,1871,499,5255,8437,158010
BBUK018100,52,3,Full-time,1,11,16996,4772,48,600,185,3017,1077,385,308,862,416,277,646,12592,4404,8040,11931,13699,Retirement,10637,1955,19972,4764,6273
BBUK018101,61,0,Full-time,2,12,3877,0,663,131,34,486,243,121,97,272,131,29,204,2411,1466,22606,26471,202319,Buy a house,1857,554,49077,5993,156684
BBUK018102,56,1,Part-time,1,5,4551,1179,61,103,46,502,266,95,76,213,103,68,160,2871,1680,8929,17408,18105,Buy a house,2388,483,26337,6115,8232
BBUK018103,48,1,Full-time,1,6,4343,1387,12,121,54,590,313,112,89,250,67,81,188,3264,1079,7560,9095,11034,Pay off debt,2696,568,16655,1236,5621
BBUK018104,75,1,Full-time,3,8,6631,0,685,340,105,1150,435,218,174,435,235,157,261,4195,2436,25770,29155,154470,Buy a house,3263,932,54925,7547,159939
BBUK018105,57,0,Full-time,1,5,91722,0,623,7784,2395,19960,13972,4990,3992,11178,5389,1198,5988,77469,14253,57568,93186,150778,Retirement,54515,22954,150754,14247,134423
BBUK018106,55,1,Full-time,3,3,1952,528,42,57,15,279,106,53,42,106,57,38,89,1410,542,5814,11259,11589,Retirement,1169,241,17073,4219,5485
BBUK018107,46,0,Part-time,1,1,1649,570,51,50,13,184,129,46,37,103,28,11,55,1276,373,2367,2171,-4901,Start a business,1074,202,4538,5143,9440
BBUK018108,26,1,Full-time,2,12,3492,923,67,50,23,443,168,151,117,188,50,60,141,2383,1109,1601,293,-6108,Retirement,1883,500,1894,6705,8003
BBUK018109,26,0,Student,1,6,3475,1035,46,50,23,334,234,150,117,187,50,93,100,2420,1055,1131,392,-3337,Retirement,1936,484,1523,4643,4860
BBUK018110,50,1,Self-employed,1,4,10443,3706,38,466,143,1578,837,299,239,669,179,215,502,8873,1571,21320,13960,28387,Retirement,7354,1518,35280,3799,6893
BBUK018111,53,0,Part-time,2,6,2099,0,306,107,28,397,199,99,79,222,107,24,167,1736,363,3475,3422,221319,Education,1283,453,6897,6825,66278
BBUK018112,47,1,Full-time,1,11,2134,495,46,43,11,211,112,40,32,89,24,29,67,1200,934,8158,6530,8387,Retirement,1005,195,14688,4649,6301
BBUK018113,54,1,Part-time,3,11,2679,488,150,53,14,258,98,49,39,98,53,35,59,1391,1288,6496,9698,-205,Retirement,1192,199,16194,14971,16399
BBUK018114,48,2,Full-time,1,12,5412,1665,23,145,64,881,376,134,107,301,81,97,226,4100,1312,7702,5219,6275,Emergency fund,3418,682,12922,2273,6646
